review_id,product_id,user_id,rating,title,review_text
10363,142,U10363,5.0,Love this Foundation 100P Light,foundation brand purchase foundation light multiple purpose bcs hv dull foundation mix hv buy lighter highlight area purchase foundation happy discount buy not foundation brand purchase
10364,142,U10364,5.0,The best foundation!,not fan matte make-up wanted satin dewy type foundation kay beauty coming foundation fair tine foundation darker perfectly suit
10365,142,U10365,5.0,"High quality, dewy, medium coverage. Love",natural light-medium dewy coverage friend regular day wear foundation hydrating dry not sticky coverage medium not full coverage quality phenomenal glide blend stay day attached photo daylight no filter nc medium lighter
10366,142,U10366,5.0,I love Kay beauty product❤️,nykaa
10367,142,U10367,5.0,One of the best foundations in India,range pretty packaging impressive sleek bottle pump function smoothly foundation thick consistency blend medium buildable coverage foundation not dewy kind demi matte finish foundation oxidise bit not extremely not settle fine line face rs discount definately suggest guy give foundation
10368,142,U10368,5.0,Awesome,worth
10369,142,U10369,5.0,135N,brand foundation mac foundation natural finish doesnot oxidize unlike maybelline stay day foundation
10370,142,U10370,5.0,Kay beauty foundation,foundation texture foundation not feel apply absorb quickly
10371,142,U10371,5.0,Best foundation,firstly foundation worth happy foundation girl
10372,142,U10372,5.0,Good one,bland darker match online
10373,142,U10373,5.0,Superb,highly recommended
10374,142,U10374,5.0,Kay Beauty Hydrating Foundation,super bendable
10375,142,U10375,5.0,I love the foundation,lite makeup suit
10376,142,U10376,5.0,Texture,super texture blend
10377,142,U10377,5.0,Natural finish,medium coverage foundation daily wear blend natural
10378,142,U10378,5.0,Loved it ❤️,coverage smoothely blended foundation matches perfectly give
10379,142,U10379,5.0,Absolutely wonderful product,thankyou katrina dewy finish sweat proof impressive thing tend sweat alot setting spray tend sweat foundation cc cream face kay katrina impressed tanned wheatish medium
10380,142,U10380,5.0,Best foundation,blend heaven buildable
10381,142,U10381,5.0,Very dewy and glowy,pump bcz makeup dewy glowy foundation light weight
10382,142,U10382,5.0,Your skin but better vibes,match medium coverage buildable dewy recommend
10383,142,U10383,5.0,Wow,hydrating
10384,142,U10384,5.0,Perfect match -115P,photo accurate matched perfectly hydrating leaves dewey happy purchase
10385,142,U10385,5.0,Good,foundation natural
10386,142,U10386,5.0,120Y,consistency foundation dewy finish finish foundation
10387,142,U10387,5.0,Acts like second skin,foundation light weight hydrating not oxidise foundation blend matte finish although dry highly recommend
10388,142,U10388,5.0,Absolutely perfect,foundation formula hydrating not feel heavy perfectly suit nc
10389,142,U10389,5.0,Amazing product!! Super light,apt work oily finish coverage super light texture kay beauty
10390,142,U10390,5.0,Foundation,true gentle feather kay beauty nykaa
10391,142,U10391,5.0,amazing 130N,blend easily
10392,142,U10392,5.0,Perfect shade for nc 42.,mac year never brand close range kay beauty blend effortlessly dewy foundation everyday mix mac moisturiser directly hydrating glow kay beauty fav foundation brand
10393,142,U10393,5.0,Amazing 135N,
10394,142,U10394,5.0,THE BEST FOUNDATION I'VE EVER USED !,trust blindly trust foundation moisturizing perfectly fit medium coverage natural foundation fs
10395,142,U10395,5.0,Foundation,ordered due matching perfectly blended not felt wearing face feel heavy light weight natural
10396,142,U10396,5.0,Good for daily use,medium coverage melt smoothly lasting light makeup kind super natural dosnt odd
10397,142,U10397,5.0,My first review,foundation foundation price moderate work money
10398,142,U10398,5.0,❤️,natural finish
10399,142,U10399,5.0,Best Foundation!,recently purchase foundation light foundation natural not feels makeup katrina
10400,142,U10400,5.0,Not Really happy,not fully coverage expensive
10401,142,U10401,5.0,Kay beauty foundation,foundation not foundation nowadays feel dull confuse brand foundation onwards kay production
10402,142,U10402,5.0,Shade is little darker,ordered image videos bit darker pic feel kay beauty improve providing exact match show image online shopping tricky formula medium coverage nothing hype
10403,142,U10403,5.0,145N Medium,blend perfectly light weight formula foundation nykaa
10404,142,U10404,5.0,Just wow😍,describe happy kay magic ready kay celebrity feeling till sugar kay fav beauty brand free lipstick sale nobody disappointed
10405,142,U10405,4.0,Really good,foundation heavier version fit foundation coverage
10406,142,U10406,5.0,Light weight and matches my skin colour perfectly,oily
10407,142,U10407,5.0,A decent and good foundation,kay beauty recently purchase hydrating foundation consistency light weight medium coverage worth buying
10408,142,U10408,5.0,This is a beautiful foundation!,absolutely foundation combination feel light absorbing substance feel magic applied damp beauty blender light ahead buy give dewy finish complete make-up
10409,142,U10409,5.0,Wow.,stunning foundation not makeup cover imperfection repurchase
10410,142,U10410,5.0,105y light,foundation not feel wearing heavy flawless glow though not hide dark spot blemishes glow repurchase
10411,142,U10411,5.0,The best foundation ever,brown indian foundation match not find find matches coverage super light apply set easily staying makeup bag forever
10412,142,U10412,5.0,Very good!,light weight not give coverage mix matte foundation sit brilliantly tap compact powder pick
10413,142,U10413,5.0,What a product 💖💖💖,feel avocado delicious hydrate application medium coverage build natural healthy glow face totally recommending doubt fan dewy finish
10414,142,U10414,5.0,Great product,creamy coverage
10415,142,U10415,5.0,Amazing product.....!!!,katrina kaif year none foundation suit huda beauty fox filter person foundation enhance face not hide blemishes hand happy work lighter
10416,142,U10416,5.0,Super light weight,lightweight foundation daily buildable coverage finish launch brand
10417,142,U10417,5.0,Nice,light buildable coverage match slightly dewy finish
10418,142,U10418,5.0,Best for dry skin beauties ❤️,foundation dry beauties hydrate stay hrs bought no bit lighter undertone buy foundation mocha sugar foundation estee lauder cinnamon fast delivery day area
10419,142,U10419,5.0,Love this.,kind foundation glow buildable coverage light foundation cover spot blemishes not
10420,142,U10420,5.0,Kay beauty,super hydrating blend butter dry people
10421,142,U10421,5.0,Loved it ❤,light weight blend dewy fresh
10422,142,U10422,5.0,Kay foundation,oil
10423,142,U10423,5.0,Nice,light
10424,142,U10424,5.0,Happy customer,awesome result suit
10425,142,U10425,5.0,Perfect for dry skin to normal skin,foundation not foundation hydrating huda
10426,142,U10426,5.0,Perfect shade for me,foundation matches happy purchase
10427,142,U10427,5.0,Kay foundation,foundation soo lite
10428,142,U10428,5.0,Perfect Shade🤩,foundation kay foundation suit completely kay nykaa kay beauty launch girl
10429,142,U10429,5.0,Beautiful foundation,favourite foundation hydrating light medium coverage natural literally
10430,142,U10430,5.0,Good foundation,medium coverage build needed kay
10431,142,U10431,5.0,Greattttt 115p light,light weight ideal everyday kay never disappoints
10432,142,U10432,5.0,Foundation,fair
10433,142,U10433,5.0,Light foundation,light foundation not watery expected thick sheer natural
10434,142,U10434,5.0,Best Foundation,foundation blend easily light weight flawless
10435,142,U10435,5.0,Lightweight and undetectable,foundation heart creamy subtle glow undetectable loving
10436,142,U10436,5.0,Its awesome,light weight hydration natural no cracky no white white show
10437,142,U10437,5.0,Shade matched perfectly,stay hydrating hope choose match maybelline fit foundation face bear warm nude estee lauder rattan charlotte tilbury neutral warm sugar ace face foundation stick vanilla latte kay beauty foundation
10438,142,U10438,5.0,Great,foundation range type natural
10439,142,U10439,5.0,In love with this foundation.,bought maybelline natural beige yellow undertone medium fair foundation finish awesome
10440,142,U10440,5.0,Awesome Foundation,people medium skintone
10441,142,U10441,5.0,foundation,natural beige maybelline superstay foundation reference tan kay beauty foundation kay beauty
10442,142,U10442,5.0,Kay by Katrina Foundation,foundation awesome dewy applying foundation dry
10443,142,U10443,5.0,150N tan,finally find creamy hydrating
10444,142,U10444,5.0,"Best foundation for light skin colour, 120Y light.",applying feel breathe removing experience removing foudation creamy removing completely hand feel hydrate guy
10445,142,U10445,5.0,Kay Beauty Hydrating Foundation is superb,suit perfectly sheer coverage even-toned enhance glam not hide spot uneven suggest store face hour decide buy buy
10446,142,U10446,5.0,Best Foundation,bought perfectly matched light weight easily blend flawless hand favourite
10447,142,U10447,5.0,Nice foundation,tested usage
10448,142,U10448,5.0,Love ittttt,foundation hydrating oily type sit face
10449,142,U10449,5.0,Glides like butter,never thought drug store brand shifting mac
10450,142,U10450,5.0,Great product,absolutely divine texture completely absorbed barely foundation coverage highly recommend
10451,142,U10451,5.0,A definite buy,not foundation suited repurchase
10452,142,U10452,5.0,Hydrating,hydrating foundation
10453,142,U10453,5.0,"At last, a foundation ideal for daily use",guy happy finally find foundation dat ideal daily sheer coverage foundation natural ia extremely hydrating absolute justice claim foundation dry extremely dry type people recommend
10454,142,U10454,5.0,Kay beauty 150N shade,dewy foundation worth penny dry light weight thnku kay nykaa
10455,142,U10455,5.0,Best foundation I have come across,feel mac studio fix foundation mac not primer feel cakey not fan primer everyday kay beauty hydrating though medium coverage happy
10456,142,U10456,5.0,Must have,promise sheer finish hydrating glowing
10457,142,U10457,5.0,Doesn’t oxidises at all,stay fresh natural absolutely super light
10458,142,U10458,5.0,Perfect shade match for NC45,bought mom sister not comfortable foundation match phenomenal foundation lovely not hesitate
10459,142,U10459,5.0,Best foundation,foundation finally find matches perfectly bit fair medium not cold not warm undertone not super blendable light wearable pocket friendly satisfied beauty doubt oily
10460,142,U10460,5.0,Best purchase till now...skin like finish,finally find foundation not pill medium coverage
10461,142,U10461,5.0,Amazing,blend sheer medium coverage daiky wear foundation
10462,142,U10462,5.0,Smoothest,foundation not flakey applying hydration face
